colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes,bin_id,bin_mid,bin_median,bin_min,bin_count,bin_left,bin_right
0.75,0.0,0.1,3,3,5,0.8,4.5640487966212415,0.982329752470688,347,348,3026,2628,5654,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.0,0.1,3,5,10,0.8,4.564282863462028,0.9823279399900344,558,559,4645,4036,8681,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.05,3,3,20,0.8,4.565904871694507,0.9823153775258406,998,999,7645,6645,14290,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.03,4,8,1,1.0,4.566092786059805,0.982313921839362,406,407,5210,4753,9963,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,1.0,0.1,3,8,1,0.8,4.566144009888328,0.982313525021444,549,550,4140,3540,7680,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.0,0.1,3,8,1,0.8,4.568930497970326,0.9822919321022768,581,582,4642,4010,8652,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,1.0,0.05,3,3,20,0.8,4.569891719173015,0.9822844803974085,998,999,7362,6362,13724,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.1,3,5,1,0.8,4.574425635852646,0.9822493108402514,347,348,2876,2478,5354,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.1,3,3,10,1.0,4.5748118321142215,0.982246313506939,999,1000,6882,5882,12764,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.0,0.03,4,3,20,1.0,4.575294428572915,0.9822425676400242,989,990,12556,11556,24112,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.3,0.1,4,8,10,1.0,4.576297795881198,0.9822347783355077,284,285,2162,1827,3989,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,1.0,0.05,4,3,5,1.0,4.577623314047749,0.9822244855025496,405,406,2934,2478,5412,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.05,3,3,10,0.8,4.578343892500263,0.9822188888599358,999,1000,7413,6413,13826,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,5,1,1.0,4.579477983828511,0.9822100787303398,363,364,5002,4588,9590,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.05,4,5,5,1.0,4.583134298050322,0.982181659985246,264,265,3563,3248,6811,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.05,3,3,20,0.8,4.584879835593186,0.9821680847756598,998,999,7570,6570,14140,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,3,8,5,1.0,4.586164463913244,0.9821580907983664,995,996,7597,6597,14194,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.05,4,5,1,1.0,4.587426618233829,0.9821482689344913,185,186,2536,2300,4836,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.05,4,8,5,1.0,4.58858143873857,0.982139279955862,274,275,3258,2933,6191,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.3,0.05,3,3,10,0.8,4.589303199345487,0.982133660712456,991,992,7325,6325,13650,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.1,4,3,1,1.0,4.589477164392608,0.9821323061811336,142,143,1324,1131,2455,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.1,4,3,5,1.0,4.591244481404096,0.9821185425396036,202,203,1516,1263,2779,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.3,0.05,3,5,10,0.8,4.595187773619291,0.9820878135759846,998,999,7556,6556,14112,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.1,4,5,5,1.0,4.596727599087252,0.9820758069884676,134,135,1678,1493,3171,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.3,0.03,4,5,1,1.0,4.596981971312801,0.9820738231671848,999,1000,5802,4802,10604,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.3,0.1,3,8,5,0.8,4.598316955250639,0.9820634099729868,550,551,4298,3697,7995,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.05,3,5,5,0.8,4.599082593493821,0.9820574364471488,991,992,7033,6033,13066,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.1,0.05,4,8,1,1.0,4.603271742253881,0.982024735012228,271,272,3625,3303,6928,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.3,0.1,3,3,5,0.8,4.603434313196547,0.9820234653468513,345,346,2954,2558,5512,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.1,4,5,1,1.0,4.60428616101563,0.9820168117540646,94,95,1299,1154,2453,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.05,4,8,1,1.0,4.605404764341943,0.9820080727239234,345,346,2656,2260,4916,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,1.0,0.05,3,3,10,0.8,4.606055841435529,0.9820029852406964,991,992,7069,6069,13138,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.0,0.05,3,5,10,0.8,4.60701197008832,0.981995512796576,998,999,7626,6626,14252,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.03,4,8,5,1.0,4.607939845397337,0.981988259678258,571,572,7424,6802,14226,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,4,5,1,1.0,4.609359829550144,0.9819771569609947,213,214,2982,2718,5700,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.1,4,3,10,1.0,4.610236665200594,0.9819702993603788,221,222,1776,1504,3280,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.03,4,5,5,1.0,4.6102508464204,0.9819701884404588,576,577,7223,6596,13819,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.1,3,8,10,1.0,4.611321753208018,0.9819618112433124,999,1000,7430,6430,13860,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,3,8,1,1.0,4.611466341927155,0.9819606800450849,546,547,4497,3900,8397,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.1,4,8,20,1.0,4.612389792956432,0.981953454535766,380,381,4586,4155,8741,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.1,0.03,4,8,5,1.0,4.613227360545435,0.9819468997671346,589,590,6931,6291,13222,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,1.0,0.05,3,5,10,0.8,4.613411970526277,0.9819454548571344,995,996,7278,6278,13556,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.03,4,5,5,1.0,4.620557866584149,0.9818894807439608,514,515,4647,4082,8729,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.1,3,8,10,0.8,4.621492480206033,0.9818821534686168,672,673,5311,4588,9899,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.05,3,5,20,0.8,4.628431389788888,0.981827706781204,998,999,7437,6437,13874,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.1,3,8,20,0.8,4.628814150401178,0.9818247010433628,559,560,4474,3864,8338,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.1,3,8,5,0.8,4.63011958641436,0.981814447861972,549,550,4394,3794,8188,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,4,3,10,1.0,4.631703121590571,0.9818020065479004,925,926,9799,8823,18622,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.3,0.1,4,5,10,1.0,4.633631615267704,0.981786849263183,252,253,2079,1776,3855,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.1,4,8,1,1.0,4.6339721056634975,0.9817841724725942,136,137,1867,1680,3547,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.03,4,8,1,1.0,4.635233419897864,0.981774254843004,459,460,6031,5521,11552,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.1,3,3,5,0.8,4.636347376837461,0.9817654936294608,347,348,2999,2601,5600,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.03,4,3,20,1.0,4.637609071397285,0.9817555679245924,881,882,11613,10681,22294,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.0,0.05,3,5,20,0.8,4.638430713177155,0.9817491026467604,998,999,7492,6492,13984,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,4,8,10,1.0,4.640689714841801,0.9817313212678208,436,437,4945,4458,9403,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,1.0,0.05,4,8,5,1.0,4.641434071266167,0.9817254602860304,208,209,2577,2318,4895,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.1,3,8,5,0.8,4.641534178526351,0.9817246719806048,549,550,4378,3778,8156,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,3,5,10,0.8,4.6443438277805535,0.981702540159218,998,999,7595,6595,14190,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,4,5,20,1.0,4.646917359878914,0.9816822564986994,620,621,5619,4948,10567,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.1,3,3,5,0.8,4.647082578704153,0.9816809539191056,350,351,2886,2485,5371,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.05,3,8,5,0.8,4.6498802068257445,0.9816588904828366,998,999,7330,6330,13660,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.1,4,3,5,1.0,4.652059890854748,0.9816416912468396,197,198,1489,1241,2730,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.3,0.05,4,5,10,1.0,4.65228997367588,0.9816398752616536,319,320,4025,3655,7680,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,4,8,20,1.0,4.652537155811521,0.9816379242158536,999,1000,11202,10202,21404,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.03,4,8,20,1.0,4.654317009685662,0.9816238725008728,999,1000,11876,10876,22752,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.3,0.1,4,8,20,1.0,4.655685693937775,0.9816130632610484,341,342,2685,2293,4978,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.03,4,8,1,1.0,4.659082275037597,0.981586224892962,376,377,4904,4477,9381,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.1,4,8,5,1.0,4.659733628663218,0.9815810759314888,135,136,1733,1547,3280,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.05,3,5,20,0.8,4.661588373779084,0.9815664101968672,998,999,7477,6477,13954,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,5,20,1.0,4.661813900999542,0.9815646265229336,924,925,9443,8468,17911,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,1.0,0.05,3,5,20,0.8,4.662202014617534,0.9815615567661856,998,999,7215,6215,13430,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.1,4,8,5,1.0,4.662263992118093,0.981561066535939,202,203,1403,1150,2553,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,1.0,0.03,4,5,1,1.0,4.664734841972469,0.9815415172745652,317,318,4349,3981,8330,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.1,3,5,10,0.8,4.666991979048259,0.9815236498471536,558,559,4398,3789,8187,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.03,4,8,1,1.0,4.66785315216552,0.9815168305493523,558,559,4476,3867,8343,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,4,8,5,1.0,4.668248325552663,0.9815137009025472,522,523,4758,4185,8943,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.03,4,8,10,1.0,4.668688280527382,0.9815102162882188,681,682,8328,7596,15924,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,0.3,0.1,4,3,10,1.0,4.668689704095131,0.981510205012476,277,278,2335,2007,4342,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,1.0,0.03,4,3,5,1.0,4.669446836998321,0.9815042074550496,681,682,4946,4214,9160,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.3,0.1,3,5,10,0.8,4.671278121149321,0.9814896970880708,559,560,4356,3746,8102,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.1,3,8,5,0.8,4.674507360754289,0.9814640960159144,558,559,4133,3524,7657,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,4,8,5,1.0,4.675296203794574,0.981457839462451,657,658,5985,5277,11262,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.0,0.1,3,8,10,0.8,4.677116553397043,0.981443397688462,558,559,4476,3867,8343,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,4,3,20,1.0,4.679568094418736,0.9814239394629484,649,650,6271,5571,11842,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.03,4,5,20,1.0,4.681757507142172,0.9814065531671669,997,998,11156,10156,21312,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,1.0,0.1,4,5,5,1.0,4.683446353567408,0.9813931363509892,170,171,1466,1245,2711,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.0,0.05,3,5,10,0.8,4.683448389692453,0.9813931201723436,991,992,7306,6306,13612,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.1,4,3,10,1.0,4.684177468047452,0.9813873266082362,245,246,1640,1344,2984,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,1.0,0.05,4,3,1,1.0,4.685741779804621,0.9813748928839544,252,253,2595,2292,4887,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.03,4,5,5,1.0,4.686692104406941,0.9813673373278776,576,577,5849,5222,11071,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,4,3,5,1.0,4.694327427322005,0.9813065770817494,284,285,2785,2450,5235,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.05,4,8,10,1.0,4.695154847279076,0.9812999867130296,600,601,5626,4975,10601,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.05,3,8,5,0.8,4.6951563371282,0.98129997484539,991,992,7197,6197,13394,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.05,4,3,10,1.0,4.695332229931704,0.9812985737157044,352,353,4049,3646,7695,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,1.0,0.1,4,5,5,1.0,4.696128026660455,0.981292233889542,201,202,1405,1153,2558,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.03,3,5,1,0.8,4.696432896396264,0.9812898048174166,998,999,7583,6583,14166,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.03,3,5,1,0.8,4.698325500343289,0.9812747218277827,998,999,7532,6532,14064,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,3,3,5,0.8,4.698495375066478,0.981273367724517,998,999,7747,6747,14494,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.1,4,5,10,1.0,4.6988347548858975,0.9812706623177412,210,211,2763,2502,5265,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,3,8,1,0.8,4.699823064585826,0.9812627827758026,734,735,5763,4978,10741,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.3,0.05,3,5,10,0.8,4.700652294768277,0.9812561702559064,991,992,7206,6206,13412,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,3,8,10,0.8,4.700781493831029,0.9812551398803908,998,999,7283,6283,13566,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.05,4,8,5,1.0,4.702951778758354,0.9812378274064892,259,260,3387,3077,6464,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.1,3,8,10,0.8,4.7060897978969525,0.9812127811369052,558,559,4118,3509,7627,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,4,8,10,1.0,4.707283555104212,0.9812032487125892,507,508,4090,3532,7622,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.05,3,5,10,0.8,4.711657072660413,0.9811683045201218,991,992,7257,6257,13514,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.1,3,8,10,0.8,4.71196049524452,0.9811658789846458,549,550,4221,3621,7842,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,4,3,20,1.0,4.71285821089914,0.9811587018039768,700,701,6952,6201,13153,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.1,0.05,3,8,10,0.8,4.713778059385069,0.9811513462544672,995,996,7308,6308,13616,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.05,3,8,5,0.8,4.714467673682023,0.9811458308263976,991,992,7210,6210,13420,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.03,4,3,5,1.0,4.715671714725085,0.9811361991589644,403,404,4607,4153,8760,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.05,3,8,20,0.8,4.715768091884588,0.9811354280882748,998,999,7250,6250,13500,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.05,4,8,10,1.0,4.717805293507685,0.9811191256591436,321,322,3667,3295,6962,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.0,0.05,3,8,10,0.8,4.719149181028707,0.9811083675274492,998,999,7304,6304,13608,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.05,3,5,10,0.8,4.720105641354402,0.9811007089740346,991,992,6936,5936,12872,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.0,0.05,3,5,1,0.8,4.720229853964284,0.9810997142669964,721,722,5862,5090,10952,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.03,3,5,1,0.8,4.721749218209797,0.9810875449273952,991,992,7620,6620,14240,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.05,3,5,1,0.8,4.723421737114751,0.9810741443678288,721,722,5607,4835,10442,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,3,5,5,0.8,4.726040983811335,0.9810531488980732,734,735,5988,5203,11191,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.1,3,8,10,0.8,4.727422908956159,0.9810420669129184,554,555,4323,3718,8041,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.05,3,5,5,0.8,4.728130242232956,0.9810363933861856,735,736,5974,5188,11162,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,3,8,10,0.8,4.728644488577976,0.9810322680786256,998,999,7066,6066,13132,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,1.0,0.05,3,8,5,0.8,4.729224733334115,0.9810276127900878,991,992,6884,5884,12768,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.3,0.05,3,8,5,0.8,4.73014546711526,0.9810202245946548,998,999,7131,6131,13262,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.1,0.03,3,3,5,0.8,4.730320618077608,0.9810188189772174,998,999,7770,6770,14540,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,3,5,1,0.8,4.73081485080539,0.9810148523915632,721,722,5851,5079,10930,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.3,0.05,3,5,1,0.8,4.73099437835353,0.9810134114467028,721,722,5797,5025,10822,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,3,5,5,0.8,4.732915102673153,0.980997991684074,735,736,5813,5027,10840,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,3,8,20,0.8,4.733773267871358,0.9809911002270132,998,999,7292,6292,13584,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.05,4,5,10,1.0,4.735266279516479,0.9809791076863228,443,444,3215,2721,5936,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.1,4,3,10,1.0,4.735346745554348,0.980978461239532,359,360,3414,3004,6418,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.0,0.05,3,8,20,0.8,4.735451787357106,0.9809776173398173,998,999,7291,6291,13582,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,3,10,1.0,4.737574703373815,0.980960557944209,774,775,7348,6523,13871,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.1,4,8,20,1.0,4.73827173979004,0.980954955009552,373,374,3135,2711,5846,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,1.0,0.03,3,3,5,0.8,4.738335419587463,0.9809544430960008,995,996,7623,6623,14246,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
