colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes
0.75,0.0,0.05,2,3,1,0.8,6.504093294557283,0.9641147811261298,988,989,3991,2991,6982
0.75,0.3,0.05,2,3,1,0.8,6.508462769801851,0.9640665492703753,989,990,3988,2988,6976
0.75,1.0,0.1,3,3,10,1.0,6.512111828679141,0.9640262448113818,233,234,1270,986,2256
0.75,0.1,0.05,2,3,1,0.8,6.512965478030104,0.9640168128524902,989,990,3991,2991,6982
0.75,1.0,0.1,2,3,5,0.8,6.513995342712007,0.9640054322475723,439,440,1943,1453,3396
1.0,0.1,0.05,3,5,1,1.0,6.518076497937669,0.9639603154096452,513,514,4045,3481,7526
1.0,0.1,0.05,3,8,1,1.0,6.520667822086513,0.9639316538653466,563,564,3897,3283,7180
1.0,0.3,0.1,3,5,20,1.0,6.520709197303164,0.9639311961391104,325,326,2374,1998,4372
0.75,1.0,0.03,3,5,20,1.0,6.5277100916519215,0.9638537047399457,848,849,4787,3888,8675
0.75,0.0,0.1,2,3,5,0.8,6.527736115465021,0.9638534165328121,439,440,1951,1461,3412
0.75,0.3,0.1,2,3,5,0.8,6.527736115465021,0.9638534165328121,439,440,1950,1460,3410
0.75,0.1,0.1,2,3,5,0.8,6.527736115465021,0.9638534165328121,439,440,1950,1460,3410
0.75,0.1,0.05,2,3,5,1.0,6.530127767004983,0.9638269246932539,997,998,3821,2821,6642
1.0,0.0,0.05,3,8,10,1.0,6.531468547229932,0.9638120688972095,663,664,5279,4565,9844
1.0,1.0,0.1,3,8,20,1.0,6.536713586485803,0.963753924751117,330,331,1854,1473,3327
1.0,0.1,0.03,3,8,10,1.0,6.542344148946647,0.9636914549227669,998,999,7251,6251,13502
1.0,0.3,0.03,3,8,1,0.8,6.544323691371226,0.9636694795642831,581,582,4684,4052,8736
0.75,0.0,0.03,3,5,20,1.0,6.550730436205013,0.9635983112301166,484,485,3767,3232,6999
0.75,1.0,0.05,2,3,1,0.8,6.550824070113926,0.9635972705960063,989,990,3981,2981,6962
1.0,0.3,0.1,3,5,1,1.0,6.5558182571084895,0.9635417443487713,179,180,1440,1210,2650
1.0,0.1,0.03,3,8,1,0.8,6.5559126352633985,0.9635406946284978,581,582,4682,4050,8732
0.75,0.3,0.03,3,8,20,1.0,6.557067479721615,0.963527848656457,434,435,3365,2880,6245
1.0,0.1,0.05,3,5,5,1.0,6.558709650116525,0.9635095779928389,558,559,4304,3695,7999
1.0,0.3,0.05,3,3,10,1.0,6.564532447100094,0.9634447571215523,712,713,4402,3639,8041
1.0,0.0,0.03,3,8,5,1.0,6.564902296606912,0.9634406379189984,999,1000,7457,6457,13914
1.0,0.0,0.1,3,5,20,1.0,6.567406075162442,0.9634127459571256,317,318,2691,2323,5014
1.0,0.1,0.05,3,3,5,1.0,6.567719004355122,0.963409259194617,663,664,4338,3624,7962
0.75,0.0,0.05,3,8,10,1.0,6.573553173622678,0.9633442224925257,240,241,2113,1822,3935
0.75,0.3,0.03,3,5,20,1.0,6.57778611743992,0.9632969993850912,414,415,3215,2750,5965
0.75,0.1,0.05,2,5,1,1.0,6.586608563867329,0.9631984776618573,856,857,3527,2620,6147
1.0,0.1,0.03,3,3,5,1.0,6.589077531722974,0.963170882639495,982,983,7158,6158,13316
0.75,0.0,0.05,3,5,10,1.0,6.589780584199181,0.963163022909993,284,285,2441,2106,4547
0.75,0.3,0.1,2,8,5,1.0,6.5901108907770665,0.963159329979514,420,421,1783,1312,3095
0.75,1.0,0.03,3,5,10,1.0,6.595151940942553,0.9631029464983847,796,797,4526,3679,8205
0.75,0.0,0.1,2,3,1,1.0,6.597555898261876,0.9630760433707032,592,593,2542,1899,4441
0.75,1.0,0.05,2,8,1,0.8,6.5988044836530335,0.963062066353758,998,999,3970,2970,6940
1.0,0.0,0.03,3,8,10,1.0,6.600529445465457,0.9630427522937512,999,1000,7337,6337,13674
1.0,0.1,0.1,3,3,5,1.0,6.600955689341549,0.9630379789466196,343,344,2549,2155,4704
1.0,0.3,0.1,3,8,10,1.0,6.6027477146232,0.9630179073478121,278,279,2073,1744,3817
1.0,0.1,0.03,3,3,10,1.0,6.603592821153451,0.96300843983232,999,1000,7455,6455,13910
0.75,1.0,0.03,3,8,20,1.0,6.603885486154958,0.9630051608975922,425,426,3255,2779,6034
0.75,0.1,0.05,3,3,10,1.0,6.6048272792398395,0.9629946083317968,306,307,2619,2262,4881
1.0,0.3,0.03,3,3,10,1.0,6.605513549909999,0.962986917885634,960,961,7038,6038,13076
0.75,1.0,0.03,3,8,10,1.0,6.605728942975353,0.9629845039957414,762,763,4227,3414,7641
1.0,0.3,0.03,3,5,1,1.0,6.607000032829889,0.9629702574080974,581,582,4516,3884,8400
0.75,0.3,0.1,2,3,1,1.0,6.6075383988671925,0.9629642224851676,999,1000,2351,1351,3702
0.75,0.3,0.1,2,5,20,1.0,6.608601969795411,0.9629522987265524,619,620,2487,1817,4304
0.75,0.3,0.1,2,3,5,1.0,6.610120211086793,0.9629352743056132,492,493,1937,1394,3331
0.75,0.0,0.1,2,3,5,1.0,6.614147100399338,0.9628901008424116,439,440,1908,1418,3326
0.75,0.0,0.05,2,5,5,0.8,6.614373256359326,0.9628875630190988,998,999,3973,2973,6946
0.75,1.0,0.05,3,8,10,1.0,6.615648496830999,0.9628732512038692,469,470,2681,2161,4842
0.75,0.3,0.1,2,5,5,1.0,6.616668158306974,0.962861805724897,453,454,1791,1287,3078
0.75,0.1,0.1,2,3,1,1.0,6.61864409599129,0.9628396212317358,559,560,2360,1750,4110
0.75,0.1,0.1,2,8,1,1.0,6.6195116701571735,0.9628298786025444,632,633,2519,1836,4355
0.75,1.0,0.05,2,5,10,0.8,6.621643789498767,0.9628059300389785,997,998,3940,2940,6880
0.75,0.0,0.05,2,5,10,0.8,6.621835899287221,0.9628037718290865,997,998,3953,2953,6906
0.75,0.1,0.1,2,3,5,1.0,6.6223626689929596,0.9627978536439139,446,447,1935,1438,3373
0.75,0.1,0.1,2,5,1,1.0,6.622631177727541,0.9627948368040793,586,587,2374,1737,4111
0.75,0.3,0.05,3,5,10,1.0,6.623525343178497,0.9627847894931323,493,494,3558,3014,6572
0.75,0.0,0.1,2,5,1,1.0,6.623964154578595,0.9627798582824155,512,513,2242,1679,3921
0.75,0.1,0.05,2,5,10,0.8,6.626867127365424,0.9627472274491492,997,998,3951,2951,6902
0.75,0.0,0.1,2,8,5,1.0,6.629170167216249,0.9627213299847148,405,406,1807,1351,3158
0.75,0.1,0.1,2,8,5,1.0,6.629170167216249,0.9627213299847148,405,406,1807,1351,3158
0.75,0.3,0.05,2,5,10,0.8,6.634239892922605,0.9626642896934173,997,998,3950,2950,6900
0.75,0.1,0.1,2,8,5,0.8,6.636553794651598,0.9626382411236168,439,440,1938,1448,3386
0.75,0.3,0.1,2,8,5,0.8,6.636553794651598,0.9626382411236168,439,440,1938,1448,3386
0.75,0.0,0.1,2,8,5,0.8,6.636553794651598,0.9626382411236168,439,440,1938,1448,3386
1.0,0.3,0.03,3,3,5,1.0,6.638420635190125,0.9626172186899192,935,936,5962,4976,10938
1.0,1.0,0.1,3,5,1,0.8,6.638539176175352,0.9626158836038993,127,128,1359,1181,2540
0.75,1.0,0.1,2,8,5,0.8,6.640942879890004,0.9625888063793696,439,440,1928,1438,3366
0.75,0.0,0.05,2,8,5,0.8,6.641154926637708,0.9625864172461611,997,998,3962,2962,6924
0.75,0.1,0.05,2,8,5,0.8,6.641154926637708,0.9625864172461611,997,998,3962,2962,6924
0.75,0.3,0.05,3,3,10,1.0,6.6420857229208305,0.9625759290510889,279,280,2397,2067,4464
1.0,0.3,0.05,3,3,5,1.0,6.642235850709806,0.9625742372763195,482,483,3547,3014,6561
0.75,1.0,0.03,3,5,5,1.0,6.642917589001015,0.9625665543558488,691,692,4024,3282,7306
0.75,0.0,0.05,3,8,20,1.0,6.64509483669396,0.962542012356527,345,346,2754,2358,5112
0.75,1.0,0.05,2,5,5,0.8,6.645905236699687,0.9625328754502311,991,992,3964,2964,6928
0.75,1.0,0.05,2,8,10,0.8,6.646352649156495,0.9625278305927102,997,998,3926,2926,6852
1.0,0.1,0.1,3,8,5,1.0,6.653495866941783,0.9624472403134149,366,367,2325,1908,4233
0.75,0.3,0.05,3,8,20,1.0,6.656719067885806,0.9624108475926392,319,320,2539,2169,4708
0.75,1.0,0.05,3,8,20,1.0,6.656922904675891,0.9624085455067614,339,340,2612,2222,4834
0.75,0.3,0.1,2,8,1,1.0,6.657538727668594,0.9624015901151756,476,477,1884,1357,3241
0.75,0.3,0.05,2,8,5,0.8,6.65832706027351,0.9623926853807123,997,998,3959,2959,6918
0.75,0.1,0.05,2,8,1,1.0,6.6595154898109135,0.9623792592958281,854,855,3471,2566,6037
1.0,1.0,0.03,3,8,1,0.8,6.659526620001076,0.9623791335430316,581,582,4666,4034,8700
1.0,0.3,0.03,3,3,1,1.0,6.662052361965391,0.9623505913881069,644,645,4875,4180,9055
0.75,0.3,0.05,3,8,10,1.0,6.662975493146952,0.9623401568405784,297,298,2484,2136,4620
0.75,0.1,0.05,2,5,5,0.8,6.664526105055183,0.9623226263555033,997,998,3969,2969,6938
1.0,1.0,0.1,3,5,20,1.0,6.66833297876376,0.9622795703403038,318,319,1792,1423,3215
1.0,0.3,0.05,3,5,10,1.0,6.670947743453167,0.9622499829201488,580,581,4335,3704,8039
0.75,0.0,0.05,2,8,10,0.8,6.67244134666272,0.9622330768189816,997,998,3939,2939,6878
0.75,1.0,0.05,3,3,10,1.0,6.675431996973308,0.9621992142590075,252,253,2147,1844,3991
0.75,0.3,0.05,3,3,20,1.0,6.675754924409773,0.9621955569058657,506,507,3782,3225,7007
1.0,0.1,0.1,3,3,20,1.0,6.675848809687599,0.9621944935637745,284,285,2447,2112,4559
0.75,1.0,0.05,3,3,20,1.0,6.677643856505808,0.9621741600362619,595,596,3304,2658,5962
0.75,0.3,0.05,2,5,5,0.8,6.680247813510791,0.9621446538009616,997,998,3967,2967,6934
0.75,1.0,0.03,3,8,5,1.0,6.680646770286897,0.9621401320831217,644,645,3794,3099,6893
1.0,0.3,0.05,3,3,1,1.0,6.693814057445187,0.9619907444435287,352,353,2737,2334,5071
0.75,0.1,0.05,2,8,10,0.8,6.694665409101048,0.961981075426678,997,998,3938,2938,6876
0.75,0.3,0.05,2,8,10,0.8,6.694665409101048,0.961981075426678,997,998,3938,2938,6876
0.75,0.0,0.05,2,3,5,0.8,6.696114492416575,0.9619646149918701,997,998,3977,2977,6954
0.75,0.1,0.05,2,3,5,0.8,6.696114492416575,0.9619646149918701,997,998,3977,2977,6954
0.75,0.3,0.05,2,8,10,1.0,6.703395970955734,0.9618818492559083,862,863,3257,2344,5601
0.75,1.0,0.05,3,5,20,1.0,6.706221949558141,0.9618497032257334,308,309,2447,2088,4535
1.0,1.0,0.1,3,5,10,1.0,6.706570354239514,0.961845739119755,274,275,1543,1218,2761
0.75,0.0,0.05,2,3,5,1.0,6.7098926182257825,0.9618079284604703,999,1000,3821,2821,6642
0.75,0.3,0.1,2,5,1,1.0,6.7118161755500925,0.9617860279105354,452,453,1806,1303,3109
0.75,0.1,0.05,3,8,10,1.0,6.713245963078151,0.9617697450807055,321,322,2671,2299,4970
0.75,0.3,0.05,2,3,5,0.8,6.716019013387531,0.961738154903143,997,998,3973,2973,6946
0.75,0.3,0.03,3,3,10,1.0,6.722598102522015,0.9616631547023694,400,401,3271,2820,6091
1.0,0.3,0.1,3,5,5,1.0,6.723827108561472,0.9616491361576011,238,239,1832,1543,3375
0.75,0.0,0.05,2,3,10,0.8,6.724737407240028,0.9616387512671832,997,998,3962,2962,6924
0.75,1.0,0.05,2,3,5,0.8,6.7266777044270825,0.9616166112321118,997,998,3964,2964,6928
1.0,0.1,0.1,2,5,10,1.0,6.726802248751342,0.9616151898833624,600,601,2604,1953,4557
1.0,0.0,0.1,2,5,10,1.0,6.726802248751342,0.9616151898833624,600,601,2604,1953,4557
1.0,0.3,0.1,2,3,10,1.0,6.728550251942023,0.9615952382077098,515,516,2168,1602,3770
1.0,0.0,0.1,2,3,10,1.0,6.728550251942023,0.9615952382077098,515,516,2264,1698,3962
1.0,0.1,0.1,2,3,10,1.0,6.728550251942023,0.9615952382077098,515,516,2264,1698,3962
1.0,0.3,0.1,2,5,10,1.0,6.729582468726088,0.9615834540702839,534,535,2196,1611,3807
0.75,1.0,0.03,3,3,20,1.0,6.730479173388119,0.9615732155180169,555,556,4076,3470,7546
1.0,1.0,0.1,3,3,20,1.0,6.738734770338149,0.9614788892160553,246,247,1782,1485,3267
0.75,0.3,0.05,2,5,5,1.0,6.739253652634466,0.9614729567398157,674,675,2716,1991,4707
0.75,0.1,0.05,2,3,10,0.8,6.7438195345925624,0.9614207344817525,997,998,3960,2960,6920
0.75,0.0,0.03,3,8,10,1.0,6.7462200912416455,0.9613932639377686,395,396,3222,2776,5998
1.0,0.1,0.05,3,3,10,1.0,6.749277172850767,0.961358266359047,364,365,3106,2691,5797
0.75,0.1,0.03,3,3,10,1.0,6.750761325046988,0.9613412700147045,400,401,3295,2844,6139
0.75,0.3,0.05,2,3,10,0.8,6.751805657302642,0.9613293081989838,999,1000,3955,2955,6910
1.0,0.1,0.1,2,8,10,1.0,6.752457547575065,0.9613218404885473,588,589,2556,1917,4473
1.0,0.0,0.1,2,8,10,1.0,6.752457547575065,0.9613218404885473,588,589,2556,1917,4473
1.0,0.3,0.1,3,3,5,1.0,6.753951863582995,0.9613047196735618,307,308,1953,1595,3548
0.75,0.0,0.05,2,8,20,1.0,6.755279294729026,0.9612895077297834,977,978,3967,2967,6934
0.75,0.0,0.05,3,5,20,1.0,6.757941263297663,0.9612589933980287,335,336,2723,2337,5060
1.0,0.1,0.1,2,3,20,1.0,6.757995812185746,0.9612583679746105,808,809,3434,2575,6009
1.0,0.0,0.1,2,3,20,1.0,6.757995812185746,0.9612583679746105,808,809,3434,2575,6009
0.75,0.1,0.1,2,5,10,1.0,6.763511923678938,0.9611950976253524,681,682,2763,2031,4794
0.75,0.3,0.05,2,8,5,1.0,6.765416503854819,0.9611732399116081,655,656,2652,1946,4598
1.0,0.3,0.1,2,8,10,1.0,6.765847278672668,0.9611682953164069,557,558,2285,1677,3962
0.75,1.0,0.05,2,3,10,0.8,6.769096854327056,0.9611309853210448,997,998,3947,2947,6894
1.0,0.0,0.05,2,3,5,1.0,6.773273482633145,0.9610830050619619,993,994,4000,3000,7000
1.0,0.1,0.05,2,3,5,1.0,6.773273482633145,0.9610830050619619,993,994,4000,3000,7000
1.0,1.0,0.05,3,3,1,1.0,6.775372687817798,0.9610588786429213,272,273,2143,1820,3963
0.75,1.0,0.1,2,8,1,1.0,6.777093704781806,0.9610390932096391,347,348,1350,952,2302
1.0,0.3,0.05,2,3,5,1.0,6.777162460739328,0.9610383026619035,999,1000,3943,2943,6886
0.75,1.0,0.03,2,5,1,0.8,6.7773365032627515,0.9610363015060418,998,999,3988,2988,6976
1.0,0.3,0.03,3,5,5,1.0,6.78048497611705,0.9610000912213355,763,764,5775,4961,10736
0.75,0.3,0.03,2,5,1,0.8,6.78445586186382,0.9609543984635631,998,999,3993,2993,6986
0.75,0.0,0.03,2,5,1,0.8,6.784467142910526,0.9609542686150889,998,999,3994,2994,6988
0.75,0.1,0.03,2,5,1,0.8,6.784467142910526,0.9609542686150889,998,999,3994,2994,6988
0.75,1.0,0.05,3,5,10,1.0,6.78631755439812,0.9609329668617507,443,444,2540,2046,4586
1.0,0.3,0.1,3,8,5,1.0,6.786401895040833,0.9609319958022233,228,229,1762,1483,3245
1.0,0.3,0.1,3,3,1,1.0,6.787776091311338,0.9609161722355922,172,173,1359,1136,2495
1.0,0.1,0.05,2,5,5,1.0,6.790298362716631,0.9608871205003727,994,995,4000,3000,7000
1.0,0.0,0.05,2,5,5,1.0,6.790298362716631,0.9608871205003727,994,995,4000,3000,7000
0.75,0.0,0.1,2,5,10,1.0,6.79047173708596,0.9608851231632826,590,591,2548,1907,4455
0.75,0.3,0.1,2,8,20,0.8,6.791706863045541,0.9608708925780156,732,733,3071,2288,5359
0.75,0.1,0.05,3,3,20,1.0,6.792378189984742,0.9608631567546942,316,317,2579,2212,4791
1.0,0.3,0.05,2,5,5,1.0,6.793789791529058,0.96084688811728,983,984,3952,2952,6904
0.75,0.3,0.05,2,5,10,1.0,6.7949805060990185,0.9608331625627206,762,763,3070,2257,5327
0.75,0.1,0.05,2,8,20,1.0,6.80186699015057,0.9607537337908195,997,998,3965,2965,6930
0.75,0.3,0.05,3,5,20,1.0,6.802293422686656,0.9607488126685833,309,310,2507,2147,4654
0.75,1.0,0.1,2,8,20,0.8,6.804737449353863,0.9607206021294821,647,648,2730,2032,4762
1.0,1.0,0.03,3,3,5,1.0,6.809101593580036,0.9606702031454855,507,508,3807,3249,7056
0.75,1.0,0.1,2,5,20,0.8,6.809312148805464,0.9606677707475646,647,648,2740,2042,4782
0.75,1.0,0.05,2,5,20,0.8,6.810898613056214,0.9606494410122645,996,997,3912,2912,6824
0.75,0.3,0.03,3,3,5,1.0,6.812165220545998,0.960634803781541,316,317,2768,2401,5169
0.75,0.1,0.1,2,5,20,0.8,6.819964211508611,0.9605446167291117,647,648,2748,2050,4798
0.75,0.3,0.1,2,5,20,0.8,6.819964211508611,0.9605446167291117,647,648,2748,2050,4798
0.75,0.0,0.1,2,5,20,0.8,6.819964211508611,0.9605446167291117,647,648,2748,2050,4798
1.0,0.1,0.1,2,5,5,1.0,6.821174533890412,0.960530611385581,645,646,2781,2085,4866
1.0,0.0,0.1,2,5,5,1.0,6.821174533890412,0.960530611385581,645,646,2784,2088,4872
0.75,1.0,0.1,2,3,1,1.0,6.827059537697444,0.9604624771660522,374,375,1378,953,2331
0.75,0.3,0.03,3,5,10,1.0,6.828951483083218,0.9604405604980266,346,347,2893,2496,5389
1.0,0.0,0.1,2,5,20,1.0,6.832360580226851,0.9604010535151677,625,626,2702,2026,4728
1.0,0.1,0.1,2,5,20,1.0,6.832360580226851,0.9604010535151677,625,626,2702,2026,4728
1.0,0.3,0.1,2,5,20,1.0,6.832360580226851,0.9604010535151677,625,626,2621,1945,4566
1.0,0.0,0.1,2,5,1,1.0,6.833650929127305,0.9603860949129528,597,598,2592,1944,4536
1.0,0.1,0.1,2,5,1,1.0,6.833650929127305,0.9603860949129528,597,598,2592,1944,4536
0.75,0.0,0.05,2,5,20,0.8,6.835591454755544,0.9603635937014194,996,997,3922,2922,6844
0.75,0.1,0.05,2,5,20,0.8,6.838977826750739,0.960324311990523,996,997,3921,2921,6842
0.75,0.3,0.05,2,5,20,0.8,6.839112443079416,0.9603227500471572,996,997,3918,2918,6836
0.75,0.0,0.1,2,8,20,0.8,6.8394381661196295,0.9603189705794712,647,648,2739,2041,4780
0.75,0.0,0.1,2,3,20,0.8,6.8394943261607715,0.960318318918519,729,730,3082,2302,5384
0.75,0.1,0.1,2,3,20,0.8,6.8396060474157165,0.9603170225292815,729,730,3081,2301,5382
1.0,0.3,0.05,3,8,10,1.0,6.844416761115664,0.9602611799620082,492,493,3607,3064,6671
0.75,0.1,0.1,2,8,10,1.0,6.844814424406645,0.960256562145888,575,576,2481,1855,4336
0.75,0.0,0.05,2,5,20,1.0,6.844993369356276,0.9602544840821137,989,990,3959,2959,6918
0.75,0.1,0.1,2,8,20,0.8,6.846284482159996,0.9602394889516971,593,594,2522,1878,4400
0.75,0.0,0.1,2,8,10,1.0,6.850879742331501,0.9601860961336834,665,666,2850,2134,4984
1.0,1.0,0.1,2,3,10,1.0,6.856061998928436,0.9601258399593091,372,373,1548,1125,2673
0.75,1.0,0.1,2,5,1,1.0,6.857299364878139,0.9601114458712154,324,325,1275,900,2175
0.75,0.3,0.05,2,5,20,1.0,6.858161397087467,0.9601014164477067,980,981,3890,2890,6780
1.0,1.0,0.1,2,5,10,1.0,6.859314565580343,0.9600879977907325,373,374,1570,1146,2716
1.0,0.0,0.05,2,3,10,1.0,6.85985501329391,0.9600817081826677,999,1000,4000,3000,7000
1.0,0.3,0.05,2,3,10,1.0,6.85985501329391,0.9600817081826677,999,1000,4000,3000,7000
1.0,0.1,0.05,2,3,10,1.0,6.85985501329391,0.9600817081826677,999,1000,4000,3000,7000
0.75,0.3,0.05,2,8,20,1.0,6.865825701568167,0.9600121896871318,939,940,3765,2775,6540
0.75,1.0,0.1,2,3,20,0.8,6.866657722890156,0.9600024974146598,721,722,3031,2259,5290
1.0,0.0,0.05,2,5,10,1.0,6.866779034485214,0.960001084149606,997,998,4000,3000,7000
1.0,0.1,0.05,2,5,10,1.0,6.866779034485214,0.960001084149606,997,998,4000,3000,7000
1.0,0.3,0.05,2,5,10,1.0,6.866779034485214,0.960001084149606,997,998,4000,3000,7000
1.0,0.3,0.1,3,8,1,1.0,6.867150361939858,0.959996758075584,163,164,1319,1105,2424
0.75,1.0,0.1,2,3,5,1.0,6.86723904585868,0.9599957248472492,330,331,1308,927,2235
0.75,0.1,0.05,2,8,20,0.8,6.867499378005571,0.9599926917225343,996,997,3907,2907,6814
0.75,0.3,0.05,2,8,20,0.8,6.869202213341418,0.959972849185805,998,999,3906,2906,6812
1.0,0.1,0.05,2,3,20,1.0,6.869252748838846,0.9599722602383975,998,999,3998,2998,6996
1.0,0.0,0.05,2,3,20,1.0,6.869252748838846,0.9599722602383975,998,999,3998,2998,6996
1.0,0.3,0.05,2,3,20,1.0,6.869252748838846,0.9599722602383975,998,999,3998,2998,6996
1.0,0.1,0.05,2,8,5,1.0,6.870841820809218,0.9599537387721615,998,999,4000,3000,7000
1.0,0.0,0.05,2,8,5,1.0,6.870841820809218,0.9599537387721615,998,999,4000,3000,7000
1.0,0.3,0.05,2,8,5,1.0,6.870841820809218,0.9599537387721615,998,999,4000,3000,7000
0.75,1.0,0.1,2,8,5,1.0,6.870842605222619,0.9599537296283545,323,324,1289,915,2204
1.0,0.3,0.1,2,5,5,1.0,6.872037280343739,0.9599398022412872,472,473,1948,1425,3373
1.0,0.0,0.03,3,3,10,1.0,6.873084974929613,0.9599275863437369,438,439,3692,3203,6895
0.75,0.0,0.1,2,3,10,1.0,6.873957585138791,0.9599174104715799,662,663,2799,2086,4885
0.75,0.0,0.05,2,8,20,0.8,6.875482824840105,0.9598996209118666,996,997,3907,2907,6814
0.75,1.0,0.1,2,5,5,1.0,6.875797512773876,0.9598959500731646,294,295,1220,875,2095
1.0,0.3,0.1,2,5,1,1.0,6.8760316282994225,0.9598932190036265,476,477,1961,1434,3395
0.75,1.0,0.05,2,8,20,0.8,6.87646764724136,0.9598881323863426,996,997,3897,2897,6794
0.75,0.1,0.03,2,5,1,1.0,6.878106859556598,0.9598690063734774,998,999,3988,2988,6976
1.0,0.3,0.1,2,3,20,1.0,6.878581473508337,0.9598634678184629,616,617,2525,1858,4383
0.75,0.0,0.03,2,5,1,1.0,6.881488086545764,0.9598295404698152,999,1000,3999,2999,6998
0.75,0.0,0.03,2,8,1,1.0,6.882310901666616,0.9598199335832953,999,1000,4000,3000,7000
1.0,0.1,0.1,2,8,1,1.0,6.884280223310891,0.9597969358441754,607,608,2632,1974,4606
1.0,0.0,0.1,2,8,1,1.0,6.884280223310891,0.9597969358441754,607,608,2632,1974,4606
1.0,1.0,0.05,3,3,10,1.0,6.88551874296322,0.959782469040856,331,332,2659,2277,4936
0.75,0.3,0.03,2,3,1,0.8,6.8877101861349965,0.9597568650269537,999,1000,3991,2991,6982
0.75,0.0,0.03,2,3,1,0.8,6.888742148626266,0.9597448051359866,999,1000,3992,2992,6984
0.75,0.1,0.03,2,3,1,0.8,6.888742148626266,0.9597448051359866,999,1000,3992,2992,6984
1.0,1.0,0.1,3,3,1,1.0,6.891205491128736,0.9597160103110322,134,135,1078,893,1971
1.0,0.0,0.1,2,8,20,1.0,6.892157139481007,0.9597048834219855,716,717,3061,2294,5355
0.75,1.0,0.03,2,8,1,0.8,6.892250146168842,0.9597037958842117,996,997,3980,2980,6960
1.0,0.3,0.05,3,8,1,1.0,6.8925391603381625,0.9597004163150165,361,362,2769,2357,5126
1.0,0.1,0.1,2,8,5,1.0,6.892688043280039,0.9596986753063006,652,653,2812,2109,4921
1.0,0.0,0.1,2,8,5,1.0,6.892688043280039,0.9596986753063006,652,653,2812,2109,4921
1.0,1.0,0.05,3,3,5,1.0,6.893510661322699,0.9596890550899349,302,303,2330,1977,4307
1.0,1.0,0.03,3,5,10,1.0,6.89505148928209,0.9596710325827803,562,563,4076,3463,7539
1.0,1.0,0.1,3,5,1,1.0,6.895803856738281,0.9596622309492903,152,153,1078,875,1953
0.75,0.1,0.05,2,5,20,1.0,6.898832030388183,0.9596267958957827,998,999,3953,2953,6906
1.0,0.0,0.03,3,5,10,1.0,6.900249134334483,0.9596102078986452,623,624,4997,4323,9320
0.75,0.0,0.05,2,8,1,0.8,6.900606799428451,0.9596060206894876,729,730,3105,2325,5430
0.75,0.1,0.05,2,8,1,0.8,6.902277598661251,0.9595864576562386,729,730,3103,2323,5426
0.75,0.3,0.05,2,8,1,0.8,6.903300282919468,0.9595744809268593,729,730,3102,2322,5424
1.0,0.0,0.1,2,3,1,1.0,6.903661347047908,0.9595702520548919,490,491,2161,1620,3781
1.0,0.1,0.1,2,3,1,1.0,6.903661347047908,0.9595702520548919,490,491,2161,1620,3781
1.0,1.0,0.05,3,8,10,1.0,6.904373891411168,0.9595619059109457,358,359,2555,2146,4701
1.0,0.3,0.1,2,8,20,1.0,6.904547898123284,0.9595598676121585,651,652,2657,1955,4612
1.0,0.1,0.1,2,8,20,1.0,6.904547898123284,0.9595598676121585,651,652,2801,2099,4900
1.0,0.3,0.05,3,5,5,1.0,6.906915369511387,0.9595321301637804,541,542,3329,2737,6066
1.0,0.3,0.03,3,8,5,1.0,6.907953938261748,0.9595199592241905,660,661,4870,4159,9029
1.0,0.3,0.1,2,3,1,1.0,6.909552543125356,0.9595012216708538,487,488,2002,1464,3466
0.75,0.3,0.03,2,8,1,0.8,6.914552971943616,0.9594425826966263,996,997,3985,2985,6970
0.75,1.0,0.03,2,3,1,0.8,6.9160219684469935,0.9594253480226878,999,1000,3985,2985,6970
1.0,1.0,0.1,2,8,10,1.0,6.918272559336892,0.9593989363656517,375,376,1563,1137,2700
1.0,0.3,0.05,2,5,20,1.0,6.921340487208816,0.9593629190644593,999,1000,3997,2997,6994
1.0,0.1,0.05,2,5,20,1.0,6.921340487208816,0.9593629190644593,999,1000,3997,2997,6994
0.75,0.1,0.03,2,8,1,0.8,6.922686564094259,0.9593471111571362,996,997,3989,2989,6978
0.75,0.0,0.03,2,8,1,0.8,6.922686564094259,0.9593471111571362,996,997,3989,2989,6978
0.75,0.3,0.1,2,3,20,0.8,6.924746361135534,0.9593229155917246,621,622,2652,1980,4632
1.0,1.0,0.05,2,3,5,1.0,6.928393306667292,0.9592800588090236,724,725,2950,2175,5125
1.0,0.0,0.05,2,5,20,1.0,6.934604000800374,0.9592070224095194,991,992,3998,2998,6996
0.75,0.1,0.03,2,8,1,1.0,6.939367511356102,0.9591509602264136,996,997,3991,2991,6982
1.0,0.3,0.05,2,8,10,1.0,6.939729112329547,0.9591467029400336,990,991,4000,3000,7000
1.0,0.1,0.05,2,8,10,1.0,6.939729112329547,0.9591467029400336,990,991,4000,3000,7000
1.0,0.0,0.05,2,8,10,1.0,6.939729112329547,0.9591467029400336,990,991,4000,3000,7000
1.0,0.3,0.1,2,8,1,1.0,6.940320222401426,0.9591397430649606,494,495,2033,1488,3521
1.0,0.3,0.05,3,5,1,1.0,6.944660970512899,0.959088615871211,346,347,2717,2320,5037
1.0,1.0,0.03,3,5,1,1.0,6.946808164118626,0.9590633134862692,506,507,3393,2836,6229
