SOC,PulseLength(s),Temperature(C),Voltage(V),True_SOP(W),SHAP_SOC,SHAP_PulseLength(s),SHAP_Temperature(C),SHAP_Voltage(V)
0.149583333,2.002,-8.2244,3.2003,26.883,-3.016436243762728,11.376974995844066,-10.431865638323943,-8.662166452056262
0.149583333,2.002,-8.4384,3.2036,27.938,-2.9304779477999547,11.52370569362305,-10.88894461597025,-6.861124231911963
0.149583333,2.002,-8.3271,3.2061,28.558,-2.9765854048659093,11.232362387105823,-10.657791464125621,-6.651153946339618
0.149583333,10.003,2.1497,3.2234,26.761,-4.046821368630044,-2.4455461447290143,0.05480706322472542,-4.583472711744252
0.149583333,10.003,2.0907,3.2209,25.794,-3.9425626241741702,-2.3105456786579452,0.32937071290332826,-4.662936941387597
0.149583333,2.002,-8.7013,3.208,28.986,-3.0755107483197937,11.195250274594873,-10.719334715112927,-6.822869466523407
0.149166667,25.003,13.345,3.2228,30.679,-6.086432396587916,-6.357186901620589,9.263928566898684,-3.690568655200768
0.149166667,27.724,14.358,3.2235,29.202,-6.691543042408302,-6.868510585483164,10.730051441516261,-3.40676629625028
0.149166667,24.464,11.197,3.2226,28.566,-6.083542006150819,-5.964869083170779,8.134916584714084,-3.802523483345285
0.149166667,17.386,13.321,3.2096,35.327,-5.74377150107408,-0.705165231791325,10.337093712091447,-5.855459994552657
0.149166667,21.861,11.376,3.221,29.998,-5.6457788893627,-4.645061910757795,8.209145515114068,-3.597880996293388
0.149166667,20.019,13.344,3.2204,33.861,-5.491160110721831,-3.6272942407429216,9.68577598056756,-3.664438047979493
0.149166667,21.04,26.319,3.2252,43.931,-5.4823167001339606,-4.166145304995589,20.053421963414877,-3.17483351331437
0.149166667,30.003,13.644,3.2246,26.816,-5.246487580360845,-12.155974681274966,8.916189884773921,-3.6570349880144932
0.149166667,30.003,13.599,3.2241,27.794,-5.3058211835753175,-11.95438566607423,8.936599264598918,-3.8196997763053515
0.149166667,30.003,40.963,3.2118,4.6812,-9.052900480444077,-17.204535812921822,17.721501357842936,-15.045707685467788
0.149166667,30.004,11.377,3.211,11.548,-7.360468539237044,-15.371321438620798,7.299143887218088,-11.01660238792887
0.149166667,30.002,25.863,3.2265,35.947,-5.8734434295841496,-12.075788513799198,18.332883512628033,-3.6644784762407654
0.149166667,30.003,10.776,3.2257,25.196,-5.202102833064273,-12.373815794601105,7.7444083859038075,-3.716698775026016
0.149166667,30.003,11.332,3.2252,24.762,-5.2003847935656085,-12.322431439948268,7.52334349605022,-3.7712063903268427
0.149166667,27.183,11.651,3.2236,27.208,-5.971488852873445,-7.054999505099841,8.055815466109198,-3.7363620633259416
0.100833333,30.002,-8.0396,3.1789,7.0934,-4.286488216281868,-8.417754982048645,-7.5721209745539815,-9.843645130243385
0.100833333,30.002,-8.544,3.1855,7.6522,-4.079214602583088,-8.274650671770797,-7.296490099543007,-9.159176134574228
0.100341667,2.002,41.042,3.2037,76.611,-0.3405413347389549,15.632524286613334,28.925656333835796,-5.558693940193625
0.100275,2.005,25.718,3.1984,69.672,-0.7982486620382406,12.163363858805969,25.1273920522118,-8.23936551195453
0.100266667,2.003,26.277,3.2052,72.175,0.44805163611192256,15.642022951927501,24.887694526971316,-5.365621202740585
0.100266667,2.004,25.556,3.2026,71.629,0.16953448017127812,14.521346765784546,24.39692128872499,-5.959198008225067
0.100166667,10.003,-8.6271,3.1913,14.784,-3.4874799141846595,-1.686942789799068,-9.330362038940656,-9.103770406808472
0.100166667,10.003,-9.6827,3.1707,12.197,-1.359498389735818,-1.474524661868345,-12.264517886294051,-9.16576745380764
0.100166667,10.001,40.749,3.214,49.279,-2.8682389141758904,1.7443793862778694,26.228045516307464,-7.103036309116288
0.100166667,10.002,39.935,3.2141,71.974,-2.1881521643977613,1.4517201795103027,30.99440580455004,-4.678171202664962
0.100166667,10.002,40.216,3.2197,66.643,-2.3887831800151615,1.350381580526009,31.36135497077834,-2.437793883843115
0.100166667,10.003,40.312,3.2201,67.465,-2.7956530152494086,0.871286220336333,31.92447056957055,-1.6739706397836562
0.100166667,10.002,-8.6233,3.1851,13.741,-3.4837107508955523,-1.0979079262097367,-9.404817460847553,-9.817845547444886
0.100141667,2.001,11.168,3.1962,54.734,-3.190774867213331,16.203243123102002,11.806492002634332,-8.235444322022376
0.100125,2.003,10.206,3.1908,46.478,-3.4196080105332656,15.081706949179061,11.048898193644128,-8.96617660595919
0.100116667,2.003,10.749,3.1998,57.874,-2.7243681712448597,16.402080947584473,12.378257182096132,-7.391530559955863
0.100083333,10.003,-8.4616,3.1493,11.3,-4.01728913274128,-1.503514417426195,-9.716413831145037,-10.948797485359245
0.100083333,10.003,-8.5506,3.1886,14.324,-3.658943699803203,-1.7827127623022534,-9.238317435861099,-9.125298641215776
0.100083333,10.004,-8.4043,3.1796,13.029,-3.691282907826826,-2.003872718533967,-9.314294738762547,-9.323706567684422
0.100083333,10.003,-9.3634,3.1937,15.136,-3.6612075663078576,-1.8833693459932692,-9.374662534778473,-9.03348959056777
0.100083333,10.005,-8.4937,3.1952,15.436,-3.6432548427954314,-2.3033325545513073,-9.22677001737291,-8.902625342630781
0.10005,2.003,10.759,3.2042,60.746,-4.647013475871645,15.982548882844858,12.079946268759668,-5.9594700466829815
0.100033333,2.002,10.67,3.2032,60.111,-4.5896295073861255,16.46993382871151,12.099598600859753,-6.224168552990304
0.100033333,2.003,10.862,3.2017,59.241,-4.754480619286187,16.203772845263593,11.989606004310772,-6.279197081363527
0.1,17.182,13.386,3.1995,29.495,-7.469336117657367,-2.03398051594384,9.677869988023303,-8.438909072899259
0.1,21.65,13.822,3.2106,26.827,-7.6222992693120615,-4.270725224227644,8.772169808554462,-6.345279442830942
0.1,26.395,14.021,3.2126,24.223,-8.864543468244374,-7.478568895608187,9.517723118679132,-6.2388730715680865
0.1,30.002,25.3,3.2034,6.5981,-12.016606609337032,-15.19284160698764,12.896729831306729,-11.464666702426038
0.1,18.968,41.507,3.2147,45.907,-8.687878898011986,-1.9561312201432883,24.739547602548264,-4.794276148430072
0.1,30.002,-8.3434,3.1899,8.1069,-4.140779644781723,-8.577320851770928,-6.715535315875895,-9.34257457655738
0.1,30.001,-8.0201,3.1928,8.4809,-4.321059772437438,-8.972003024829318,-6.690177209228278,-9.431605790293542
0.1,30.002,-8.6698,3.1954,8.8024,-4.1432921469397845,-8.658802965221694,-6.67116193910595,-9.264107416076586
0.1,30.003,-8.1853,3.1973,9.0678,-3.939535302659497,-9.306014668549178,-6.294472175310366,-9.796375752127496
0.1,14.294,25.548,3.2119,43.647,-7.700970196074341,0.9501063236081972,18.760853151502086,-6.2325176011724395
0.1,30.003,40.374,3.2039,1.2435,-12.105613570001442,-18.980049449177457,18.472134269182572,-14.30829913415946
0.1,13.367,40.167,3.203,56.088,-7.430773722822778,2.6866553200688212,26.774799663720188,-5.710030029877089
0.1,14.594,40.186,3.213,53.645,-7.553656288697384,1.5004945249296724,26.915649218533655,-4.9397668065223845
0.1,15.988,39.971,3.2138,50.927,-7.294530378193595,1.0814325926126913,26.821448091451312,-4.4902878761198375
0.1,17.447,44.979,3.2143,48.329,-8.406883483084384,-1.1396044719731435,24.97228816618677,-4.6232831800635905
0.1,20.58,35.862,3.2151,43.571,-7.950085641560145,-4.059556101863272,21.746773175749695,-4.923876382778399
0.1,28.959,14.243,3.2132,23.032,-8.608227031510323,-7.818210502006114,9.27715416162042,-5.988964697946795
0.1,22.288,40.211,3.2151,41.324,-9.436990280502942,-4.987120996168815,23.522507702668662,-4.541849515992217
0.1,24.073,41.268,3.2154,39.22,-10.349604962565936,-6.084009612975642,23.00127052679425,-4.827786429729312
0.1,25.948,39.916,3.2156,37.212,-9.976951417953241,-7.971577364606783,22.54740935576032,-5.052617374151014
0.1,30.004,39.14,3.216,32.299,-9.622780123373959,-13.708507241089828,21.927574938003673,-5.557342573525384
0.1,30.003,40.957,3.2162,32.099,-9.4849282716983,-13.86863188832067,21.474456165495795,-5.243719560094178
0.1,29.821,43.509,3.2162,33.285,-9.564337968276813,-10.222066047745757,22.548148991882336,-5.316970755243674
0.1,30.002,41.001,3.2162,32.379,-9.252899488976691,-12.592785752788187,22.89812983379001,-5.960768221938051
0.1,30.003,40.635,3.2164,33.438,-9.673894867647904,-14.050514869401232,22.065497793029063,-5.052598280557431
0.1,30.002,40.9,3.2165,32.127,-8.955462072745432,-12.764436491224915,22.448789247551467,-5.347318551810458
0.1,29.791,40.632,3.2164,33.813,-9.360922969516832,-10.341463680635206,22.724977421215737,-4.581874120770953
0.1,30.003,-8.3663,3.166,6.4701,-4.481917216815054,-9.041995643627597,-6.722929492997937,-10.910062927106628
0.1,30.003,-8.1122,3.199,9.2862,-4.406888512270525,-9.993272403170122,-6.3360393070150165,-10.35680190967745
0.1,30.003,10.281,3.1997,7.1024,-8.633473736089654,-15.446208189873722,6.9425463439407755,-12.289088506295812
0.1,20.91,26.083,3.2145,35.555,-6.827839996763505,-4.113289378662594,18.950690708857728,-5.732487540957518
0.1,29.469,25.906,3.216,28.986,-8.476287051246036,-9.895065267174505,16.76693227760261,-5.483208178370259
0.1,27.131,25.535,3.2158,30.508,-9.059909352529793,-8.065264953211882,15.817625928220805,-5.126909752665088
0.1,30.003,26.469,3.2164,27.537,-8.76030556286918,-14.495979881514796,19.53811313604121,-5.515736070522107
0.1,17.351,26.02,3.2136,39.398,-7.678343362626619,-1.8874529605219141,18.307703087719855,-5.027090127025731
0.1,15.759,26.181,3.2129,41.463,-5.678771275854669,0.8818293373193592,22.62360174316331,-5.378765704352409
0.1,30.002,11.08,3.2145,20.514,-6.268140664012171,-11.968603796245297,7.670627656215802,-5.790391002807301
0.099916667,2.002,0.80811,3.1817,33.287,-4.5054767920868475,12.224266718029975,2.7264202491100877,-10.066931264034938
0.099916667,2.003,1.3437,3.1896,37.556,-4.204681445383467,12.582840176064055,2.6205907508637756,-9.428149924974424
0.099916667,2.002,1.0419,3.2007,43.006,-3.7481650191685185,13.351421526442282,2.6616287053143606,-8.293554922295733
0.099916667,10.001,25.391,3.2061,52.484,-8.590772833570373,2.700529488772154,19.945818759161046,-5.768054453328951
0.099916667,10.003,10.825,3.2009,30.946,-7.035715975726489,-0.3116953566716984,9.197386787282303,-8.064928526339354
0.099833333,10.003,26.031,3.2062,31.989,-9.08762270691106,0.4625231236591935,18.871916928095743,-6.992534718256211
0.099833333,5.938,25.436,3.2145,-0.0,-14.064093821747228,-10.962761304136366,7.509466955610551,-10.780876277912176
0.099833333,10.003,25.443,3.2173,47.009,-8.861469163247385,-0.014550218805670739,19.291487374389543,-3.495302897192305
0.099833333,10.002,26.147,3.218,55.146,-6.142857707522344,1.2884088232787325,23.685303122274345,-3.9844381612574216
0.099833333,10.002,25.582,3.2184,52.82,-8.048091916660779,0.6277762520033866,20.416954685198142,-4.2795237482187805
0.099833333,10.003,26.121,3.2184,53.465,-6.033301379645709,0.39897409874945877,22.799396600503243,-3.529086022641277
0.099833333,2.002,1.3606,3.1994,42.52,-4.023537289216183,13.368489166353829,3.198256272771396,-8.32278270474635
0.099833333,10.003,11.15,3.2135,34.199,-7.639107792447321,-0.9900005166465417,8.611201556168963,-5.201661296031671
0.099833333,2.002,1.3263,3.1981,41.931,-4.343680862798355,12.908975393595174,3.0397226935019717,-8.99458100073738
0.099833333,2.002,0.94547,3.1962,41.128,-4.564268863028847,12.87326491893269,3.4323860593186692,-9.011556748568546
0.099833333,10.002,10.385,3.2151,35.033,-7.106898471699096,-0.6812447355268523,9.000519190013874,-5.350937807784649
0.099833333,10.003,10.912,3.2144,34.653,-7.253837028306443,-1.071264256774448,8.924908079670276,-4.8514182037219875
0.099833333,2.002,1.3699,3.1939,39.92,-4.338322431794368,12.873387343501673,3.056785404947586,-9.043724462937098
0.099833333,10.002,10.722,3.2123,33.718,-7.680370650398545,0.2480068332562223,9.179404625750612,-6.729616943123983
0.099833333,10.002,10.333,3.211,33.075,-7.729782371860929,0.23042497576214374,8.922965199679602,-7.01844656599802
0.099833333,10.003,10.709,3.2088,32.259,-7.849141071115155,-0.296908900141716,9.030282279064414,-6.445622772882925
0.099833333,10.003,10.963,3.1989,19.964,-8.568377883306239,-1.5465649794181808,7.775237101921812,-9.474586871966022
0.099666667,10.002,2.1763,3.1922,15.884,-6.176626743623055,-2.0926187745970672,0.41568415608722714,-10.278600316820667
0.099666667,10.002,2.0244,3.212,24.685,-5.780731188519858,-1.1569047781382686,1.2383504474698566,-7.26437648084946
0.099666667,10.002,1.4917,3.2113,24.325,-5.785068551748991,-0.8137372907088138,1.906649495458696,-7.140859192982316
0.099666667,10.003,2.176,3.2071,22.7,-5.922409769212827,-1.5546220790804364,0.8653126572654583,-6.798731273123995
0.099666667,10.002,1.4082,3.1965,20.031,-6.243537886906415,-1.7774667735327967,1.4903699733270332,-10.113815802419559
0.099583333,2.002,-8.7133,3.1137,16.155,-4.392892788941972,10.08504165110644,-10.074926988633234,-11.71873544874019
0.099583333,2.002,-9.1768,3.1578,20.86,-4.176402798742056,10.342665770566091,-9.903992071495741,-11.943890886435984
0.099583333,2.002,-9.3759,3.1699,23.728,-3.8677755981404336,10.664539271774702,-9.485803332011564,-9.909460134421243
0.099583333,2.002,-9.3966,3.1775,25.194,-3.3056000084895643,10.624425464649685,-8.737397239685524,-9.886680513311877
0.099583333,2.001,-8.8443,3.1864,26.728,-3.8260314072947947,11.413972252970561,-9.138440278972848,-8.749918096869951
0.099583333,2.002,-8.9027,3.1893,27.108,-3.773659262834117,11.06064645322971,-9.039590137178893,-8.93948294271133
0.099583333,2.003,-8.1494,3.1918,27.575,-3.461199514190666,11.403098418966401,-9.051105132589,-8.804776049971116
0.099583333,2.002,-8.8037,3.1938,27.924,-3.619321321574971,11.262522143339739,-9.158629972200725,-8.596565072125522
0.099583333,10.003,1.3264,3.2044,21.821,-5.529798549176194,-1.1340806849696674,2.199227015259676,-6.589012820590288
0.099583333,10.003,2.2115,3.2088,23.369,-5.839947886113078,-1.530857976062689,0.723115536107216,-6.9602596284728495
0.099583333,10.002,2.0083,3.2103,23.897,-5.8526283363485705,-1.0109169606794604,1.1814614127180538,-7.492768592676148
0.0995,2.003,-8.5011,3.1825,26.054,-3.757821674691513,10.712421197209041,-9.184981323533576,-9.299740418590373
0.099166667,20.922,11.274,3.2099,25.094,-8.663203176301904,-3.009021664796164,7.296245858322363,-6.579038031378295
0.099166667,30.002,11.177,3.2152,20.238,-7.5912647822010335,-11.06880459206528,7.096213450806681,-5.4502351977373475
0.099166667,22.859,25.375,3.2151,33.785,-11.343746526825708,-4.298233094839379,14.458024601871148,-4.447776652132161
0.099166667,24.925,25.543,3.2155,32.095,-10.166882693448569,-6.383323749187403,16.11359061019961,-5.028362995372154
0.099166667,30.003,10.476,3.2148,20.006,-7.562489177542739,-12.023696160343242,7.129131989935413,-5.940758612889331
0.099166667,12.787,25.62,3.2024,45.641,-8.762083407177125,1.6148072906304152,20.31175910102669,-5.221637814654969
0.099166667,28.439,10.52,3.2136,21.568,-8.411299766725861,-6.810249644623837,6.855121263437905,-5.740778953314293
0.099166667,25.761,10.57,3.2128,22.702,-8.67198486127425,-6.0225450189446565,7.37786693151109,-5.940689192067366
0.099166667,23.3,10.638,3.2116,23.859,-8.618705872767604,-4.958342893257504,7.2949511371180416,-6.348836072876583
0.099166667,18.545,10.277,3.1995,26.198,-8.772077181017957,-1.6135698048619087,7.908583221130539,-8.499843263325747
0.099166667,30.003,39.558,3.2161,33.309,-11.09083970383741,-13.904686637218111,21.31933836802258,-5.620217955191619
0.099166667,29.896,42.038,3.2159,33.035,-10.983062736892608,-10.68299496745225,22.109397238662932,-5.807323657581582
0.099166667,19.048,25.416,3.2142,37.446,-10.399164505540393,-3.0446820739097893,16.626899621761403,-4.5358384768432005
0.099166667,27.918,41.096,3.2156,35.315,-11.345355731190647,-7.597288355412893,22.48782979876967,-5.197257811562158
0.099166667,30.002,14.429,3.2142,21.692,-8.273872203140053,-11.39633972702548,10.03258914171718,-5.840162289990112
0.099166667,30.003,14.58,3.2139,21.893,-9.002252584288362,-13.226086846292018,9.534107196480036,-7.0064451802754775
0.099166667,30.002,14.325,3.1996,6.9285,-10.61097933619516,-12.707432813690975,8.427844502469524,-10.964377376590855
0.099166667,19.452,14.241,3.2092,28.215,-9.581943115699104,-2.7137039736425503,9.74927080239635,-6.612317790049128
0.099166667,23.956,14.02,3.2117,25.488,-9.816330809423235,-5.152092934246175,9.265084500545635,-6.637398968427442
0.050333333,2.003,41.121,3.1036,71.45,-3.3536321704136207,14.26311677743448,29.072533899000845,-6.9140922908985525
0.050325,2.002,40.53,3.0944,69.873,-4.787178896018304,14.960515731195919,27.343124121413567,-7.072241217069095
0.050233333,2.002,26.014,3.0966,65.714,-3.6004530677059665,15.276889163625892,23.166784185464493,-7.207760060335277
0.050216667,2.003,26.695,3.091,64.792,-5.858601337936707,14.338415522989816,25.19817920818925,-8.168201789919985
0.0502,2.002,25.721,3.0806,57.311,-4.905507116098888,13.776627578211482,22.90985383371357,-11.363087818165077
0.050166667,10.003,40.886,3.1629,50.856,-8.516866393594537,0.4348687398666516,25.591177701953566,-9.76373974958784
0.050166667,8.275,39.918,3.1583,57.009,-8.707124370497185,8.576983758977148,26.063467766500544,-8.0699197742471
0.050166667,10.003,-9.279,3.0153,7.9006,-4.679721528529189,-1.5416906818398275,-8.689092287544627,-13.062583805363392
0.050125,2.002,11.143,3.0898,34.792,-7.991096434420906,13.210128231956624,9.372459094827063,-10.619692069835729
0.050083333,10.002,-8.3623,3.0421,8.8582,-4.6462442864663895,-1.1289876385615207,-8.851683970086743,-13.501324336740653
0.050083333,10.004,-8.8848,3.0652,9.861,-4.713353724130429,-1.9000550350523553,-8.644762529593427,-12.339659168979852
0.050083333,10.002,-9.3427,2.9394,6.6586,-4.862709997380152,-1.9043658029683865,-8.165760463660117,-16.746027729288908
0.050083333,10.003,-8.3938,3.0721,10.166,-4.670768012194895,-1.5200064387521706,-8.752312361279037,-12.544362343506656
0.050083333,9.379,40.225,3.1609,53.849,-8.284338473703247,6.920022023697384,25.677528614664915,-7.828576249926118
0.050083333,10.003,-8.8766,3.0776,10.451,-4.701835071868263,-1.543005039601121,-8.784478448687587,-12.550190187793923
0.050083333,10.003,-8.6133,3.0823,10.673,-4.709706742702983,-1.5257635552319697,-8.724224267264363,-12.527754594463623
0.050083333,10.002,40.252,3.1642,49.653,-9.658406166469213,0.8482572772121056,26.46008091180818,-10.036316104674478
0.050083333,10.003,40.873,3.165,50.206,-8.525180662146305,0.46996883243788035,26.068256914525993,-9.095942447179695
0.050083333,10.003,-9.1944,3.0861,10.865,-4.746361741428263,-1.1910803183563985,-8.768126380273607,-9.980185922625243
0.050083333,10.003,40.665,3.1564,23.346,-10.791405919922981,-0.33999311191029846,20.30461329604965,-13.46921897311113
0.050083333,10.003,-9.0326,3.0556,9.4612,-4.686472692475654,-1.5291630710870958,-8.765597198626493,-12.99185534916236
0.050075,2.002,11.21,3.1052,46.087,-6.798736335183494,14.18203372635413,10.658627492180095,-9.465188016815809
0.050075,2.003,10.323,3.1002,43.099,-7.030364765832201,13.895426361211575,10.581178113295463,-9.535909518402768
0.050058333,2.005,10.836,3.1092,47.404,-6.332033979415428,12.579860944817774,12.556624352792278,-10.204638721322407
0.050058333,2.002,10.622,3.1125,48.21,-6.937451600127388,14.325247389953583,11.5764851970179,-9.827573400986148
0.05,23.069,10.468,3.0731,14.497,-9.866822423855774,-5.8641700802266135,7.6482989758159965,-13.172750277901068
0.05,29.122,11.361,3.0836,12.77,-10.329526557622012,-7.551392665508902,7.16619766542688,-13.305840776409022
0.05,30.003,11.341,3.0866,11.98,-10.047812803441193,-12.454127445149934,6.561364703266881,-12.101613233448006
0.05,30.002,-8.3601,3.0831,5.978,-4.909510696670041,-7.440040955812438,-6.119666960891336,-12.601144008570119
0.05,30.003,-8.1763,3.0801,5.8688,-4.559459518138319,-8.049175938660046,-5.650359803601168,-13.12583266626927
0.05,2.004,10.871,3.1152,48.868,-6.70255717831431,13.883779789474794,12.343189520481975,-9.776400464092148
0.05,30.004,-8.894,2.9664,4.7337,-4.588522926634178,-7.623464285290101,-5.630222330256365,-13.639530644877814
0.05,30.001,-8.2053,3.0234,4.7654,-4.663448291420937,-7.7536943599756345,-6.133756841039285,-13.203326481658733
0.05,30.003,-8.2426,3.0765,5.7533,-4.556910920999944,-8.089564593326067,-5.611312025166117,-13.132815389687893
0.05,30.002,-9.2314,3.0501,5.002,-4.8217854127381,-7.506671956175706,-6.107585338312202,-13.230615427717566
0.05,30.002,-8.7363,3.0603,5.228,-4.801259154994041,-7.477252032997785,-6.097825620248914,-13.200570688298903
0.05,30.005,-8.949,3.0673,5.4426,-4.630438303304836,-7.661820705543505,-5.696967204413377,-13.239301560004241
0.05,30.003,-9.2788,3.0857,6.0786,-4.710105439396575,-8.591520601279335,-5.812701526517048,-11.79055573699996
0.05,30.002,-8.2741,3.0724,5.6161,-4.7182724741008135,-7.358550278142793,-6.2023773236759006,-12.658228022482945
0.05,30.003,25.522,3.0942,1.2549,-15.242472814007197,-14.424020812409,11.460424229092895,-13.527840788566973
0.05,30.003,14.414,3.0874,13.302,-11.135443755949382,-12.54670542924665,8.69964300767053,-12.366996566501912
0.05,22.754,40.108,3.093,22.636,-16.258774674881714,-4.953363067489118,19.056706822400447,-11.467566439013462
0.05,30.002,14.634,3.0579,1.8233,-11.387143928224686,-10.636970191332512,9.366666191928088,-13.596537285728846
0.05,21.388,14.461,3.0635,16.096,-11.58059131688904,-4.858984712380916,9.871560587636194,-13.524734943259974
0.05,20.936,40.715,3.0921,24.239,-15.173679868637118,-3.339378382903524,16.950913814499508,-12.208592420041095
0.05,19.22,40.416,3.0909,25.943,-15.536954082699959,-3.3797266386216505,19.742623955688906,-11.641242825395894
0.05,30.002,25.27,3.1142,16.589,-12.946273498714437,-10.924427622598596,12.3832175953174,-10.818516633650288
0.05,24.693,40.106,3.0938,21.149,-16.564805682071018,-6.717288747988642,18.74191241365159,-11.556741637720261
0.05,28.957,40.538,3.0948,18.451,-16.09906010851031,-7.900522942128592,18.520118017948697,-11.96748831345467
0.05,29.84,25.338,3.1138,17.689,-13.490049968243111,-9.24853776961565,12.946655363603496,-10.160951222865842
0.05,30.003,40.652,3.0959,17.468,-15.534900996184442,-14.05688308421988,17.083629958953242,-13.239875162185635
0.05,30.002,40.786,3.0958,17.74,-14.622337803908158,-11.520574910310097,18.070308694716076,-12.032303752594162
0.05,28.072,40.798,3.0956,19.009,-15.09138202477945,-7.236289216238074,18.154968701244798,-11.363467711259146
0.05,29.85,25.875,3.1119,17.521,-13.086988358497619,-9.899033528310246,14.720061941773166,-10.98545253485907
0.05,30.002,25.665,3.1114,16.379,-12.92077451533638,-11.495521782026627,14.353497859763447,-11.634323335532098
0.05,29.744,26.268,3.1103,17.455,-12.980758173968644,-9.603582066320815,14.765603652221616,-11.594381896457636
0.05,27.316,25.452,3.1092,18.593,-13.936534304700325,-7.090513933775947,13.241147714830003,-11.048445420255884
0.05,30.002,26.087,3.1149,16.708,-12.513912380393595,-11.953459413419477,15.089213023160118,-11.554523006891833
0.05,26.755,40.614,3.0943,19.744,-16.06778293043142,-7.658347895587794,18.514992823179345,-11.957927661754656
0.05,30.002,14.206,3.0797,12.389,-11.245560593393165,-10.48304117396474,9.053948519490659,-13.02453216546448
0.05,26.52,40.685,3.0967,20.063,-15.227927474041936,-6.857358817202039,15.685207654873375,-11.898689401487355
0.05,30.002,40.719,3.0968,16.879,-14.500359709199984,-11.65997866137419,18.300582300259265,-12.095536198329647
0.05,30.003,25.89,3.1154,16.839,-13.382780876588077,-13.880517448135652,13.569667610635515,-12.501137478086166
0.05,30.003,40.78,3.0964,17.953,-14.650129241675604,-13.922671716320329,16.863741889244412,-12.63889888295671
0.05,17.591,40.129,3.0891,27.754,-15.528730525563006,-1.9969169132271782,20.444069619372023,-11.698774620478508
0.05,24.962,25.384,3.1075,19.816,-13.855538300520275,-5.941939550056122,13.168909790576436,-10.199399821883999
0.05,20.631,26.221,3.1029,22.469,-12.87140965953935,-4.140626563467086,16.27254780948395,-11.060420417038259
0.05,30.003,40.65,3.0964,17.22,-15.242885354405734,-13.819958048579283,17.076994660922793,-12.822524207734968
0.05,29.101,40.104,3.096,18.441,-16.250386965086218,-8.088745170352048,18.503108412434813,-11.661401570446323
0.05,22.75,25.424,3.1057,21.112,-13.22678845769493,-4.787959501496516,15.05097697977908,-9.769940618425608
0.05,30.002,14.072,3.0849,13.197,-11.329549288984854,-10.569665971621871,9.053948519490659,-12.986853225885424
0.049916667,2.002,1.1388,3.0813,25.907,-8.187751759707462,10.676383075402118,2.72399844525964,-14.243790939099854
0.049916667,10.003,10.988,3.1473,22.528,-11.30994614881929,-1.5004844121914358,7.458781221110839,-11.825853500224184
0.049833333,10.002,25.703,3.168,38.883,-12.654563905363903,0.3859430861333385,18.058974064672366,-9.077354131890461
0.049833333,9.793,25.829,3.1633,41.045,-12.640385269103572,6.1333361682621765,18.352191013079135,-7.752659984943457
0.049833333,10.002,11.05,3.1621,26.729,-10.212517042986583,-0.7555442072730512,8.09696488614194,-10.428597715951037
0.049833333,2.004,1.3817,3.1012,30.1,-7.273335942241829,10.09877064223634,3.298912548153894,-11.109274681363022
0.049833333,2.002,1.2356,3.1088,32.436,-7.318998750715982,11.05025610789191,3.1391279526671862,-10.968074589747703
0.049833333,2.002,0.45508,3.1144,33.679,-7.388570702120196,10.750792797715404,2.8967967635480454,-10.900443992329528
0.049833333,2.003,1.5044,3.1189,34.444,-7.243635584067087,11.408205712151249,3.359764905858319,-10.661939914714312
0.049833333,2.002,1.4297,3.1224,35.05,-7.2516427950630895,11.374552781130188,3.619200130191166,-10.76110002759262
0.049833333,2.003,1.3898,3.1255,35.577,-7.324352912639734,11.210446748009417,3.2824490429938304,-10.682018720809138
0.049833333,10.003,10.768,3.1548,25.009,-9.801586041576229,-1.1527608023118228,9.081439595315606,-10.778286219162402
0.049833333,10.002,10.465,3.1518,24.204,-10.100450877386612,-0.7922531983070076,9.023475324693136,-11.478905650710221
0.049833333,10.002,11.157,3.1425,13.445,-11.217336460147052,-0.8599774920241907,7.416658347479533,-12.537648870970589
0.049833333,10.003,25.664,3.1607,19.861,-14.796347980727441,-0.7550195000087843,16.032842780407517,-10.44806447035633
0.049833333,10.003,10.223,3.1605,26.413,-9.524781968982424,-1.2924220750667155,8.709176394897513,-10.261507224643138
0.04975,10.002,11.234,3.1589,26.03,-9.98117702562362,-0.7338207069970667,8.068451230386271,-10.70939960144111
0.04975,10.002,10.291,3.1571,25.575,-9.148987144127023,-0.7078480817470699,8.853098027650267,-11.297523621452275
0.049666667,10.002,1.7925,3.1285,12.149,-9.255525593662169,-1.8979071366251445,0.8827572900918312,-12.189644519006833
0.049583333,10.003,1.2044,3.1592,18.303,-8.836444533129688,-1.8988833599095232,1.5463247047527693,-10.388053990667686
0.049583333,10.002,1.6744,3.1432,14.889,-9.161599420646672,-1.8609009245899506,1.354267904649023,-12.044874534448608
0.049583333,10.002,0.7412,3.1499,16.434,-9.665784228437115,-1.5115614501410164,1.9742777669243514,-11.749488435583189
0.049583333,10.002,1.0702,3.1539,17.283,-9.232936847463716,-1.546227654714603,1.5513141330727376,-11.74107982929796
0.049583333,10.002,1.7139,3.1569,17.863,-8.44638682566816,-1.8090352902212181,1.3998461012309418,-11.613572178035975
0.049583333,10.002,1.4475,3.1611,18.65,-8.34515699659707,-1.5875504174293018,1.696354463598691,-10.623950245976449
0.049583333,10.002,1.129,3.1627,18.965,-8.454846678741742,-1.5042858826578596,1.6327846488007345,-10.510943066794425
0.049583333,10.003,1.3783,3.1642,19.219,-8.118730224294122,-1.9088262071018107,1.4663939899322578,-9.59040915616788
